year,county,fuel_type,make,model,num_vehicle
2015,Siskiyou,Electric,NISSAN,LEAF,1
2015,Siskiyou,Electric,TESLA,Model S,4
2015,Siskiyou,PHEV,CHEVROLET,VOLT,2
2015,Solano,Electric,BMW,i3,2
2015,Solano,Electric,CHEVROLET,Spark EV,18
2015,Solano,Electric,FIAT,500e,34
2015,Solano,Electric,FORD,Focus,12
2015,Solano,Electric,Kia,Soul EV,2
2015,Solano,Electric,Mercedes-Benz,B-Class,3
2015,Solano,Electric,Mitsubishi,i-MiEV,1
2015,Solano,Electric,NISSAN,LEAF,55
2015,Solano,Electric,Smart,fortwo electric drive,3
2015,Solano,Electric,TESLA,Model S,55
2015,Solano,Electric,Volkswagen,e-Golf,22
2015,Solano,PHEV,BMW,i3 REx,7
2015,Solano,PHEV,Cadillac,ELR,8
2015,Solano,PHEV,CHEVROLET,VOLT,73
2015,Solano,PHEV,FORD,C-MAX Energi,38
2015,Solano,PHEV,FORD,Fusion Energi,61
2015,Solano,PHEV,HONDA,Accord Plug-In,2
2015,Solano,PHEV,Toyota,Prius Plug-in Hybrid,49
2015,Sonoma,Electric,BMW,i3,13
2015,Sonoma,Electric,CHEVROLET,Spark EV,27
2015,Sonoma,Electric,FIAT,500e,136
2015,Sonoma,Electric,FORD,Focus,16
2015,Sonoma,Electric,Kia,Soul EV,21
2015,Sonoma,Electric,Mercedes-Benz,B-Class,10
2015,Sonoma,Electric,Mitsubishi,i-MiEV,1
2015,Sonoma,Electric,NISSAN,LEAF,119
2015,Sonoma,Electric,Smart,fortwo electric drive,13
2015,Sonoma,Electric,TESLA,Model S,130
2015,Sonoma,Electric,Toyota,RAV4 EV,1
2015,Sonoma,Electric,Volkswagen,e-Golf,52
2015,Sonoma,PHEV,BMW,i3 REx,44
2015,Sonoma,PHEV,BMW,i8,2
2015,Sonoma,PHEV,BMW,X5,1
2015,Sonoma,PHEV,Cadillac,ELR,3
2015,Sonoma,PHEV,CHEVROLET,VOLT,136
2015,Sonoma,PHEV,FORD,C-MAX Energi,64
2015,Sonoma,PHEV,FORD,Fusion Energi,85
2015,Sonoma,PHEV,HONDA,Accord Plug-In,1
2015,Sonoma,PHEV,Mercedes-Benz,S-Class,1
2015,Sonoma,PHEV,Porsche,Cayenne,3
2015,Sonoma,PHEV,Toyota,Prius Plug-in Hybrid,78
2015,Stanislaus,Electric,BMW,i3,3
2015,Stanislaus,Electric,CHEVROLET,Spark EV,33
2015,Stanislaus,Electric,FIAT,500e,30
2015,Stanislaus,Electric,FORD,Focus,4
2015,Stanislaus,Electric,Kia,Soul EV,1
2015,Stanislaus,Electric,Mercedes-Benz,B-Class,1
2015,Stanislaus,Electric,NISSAN,LEAF,31
2015,Stanislaus,Electric,Smart,fortwo electric drive,1
2015,Stanislaus,Electric,TESLA,Model S,35
2015,Stanislaus,Electric,Toyota,RAV4 EV,1
2015,Stanislaus,Electric,Volkswagen,e-Golf,6
2015,Stanislaus,PHEV,BMW,i3 REx,6
2015,Stanislaus,PHEV,BMW,i8,1
2015,Stanislaus,PHEV,Cadillac,ELR,3
2015,Stanislaus,PHEV,CHEVROLET,VOLT,23
2015,Stanislaus,PHEV,FORD,C-MAX Energi,3
2015,Stanislaus,PHEV,FORD,Fusion Energi,15
2015,Stanislaus,PHEV,Toyota,Prius Plug-in Hybrid,8
2015,Sutter,Electric,FIAT,500e,6
2015,Sutter,Electric,FORD,Focus,2
2015,Sutter,Electric,TESLA,Model S,4
2015,Sutter,PHEV,BMW,i8,1
2015,Sutter,PHEV,Cadillac,ELR,3
2015,Sutter,PHEV,CHEVROLET,VOLT,2
2015,Sutter,PHEV,FORD,Fusion Energi,2
2015,Sutter,PHEV,Toyota,Prius Plug-in Hybrid,3
2015,Tehama,Electric,NISSAN,LEAF,1
2015,Tehama,Electric,TESLA,Model S,1
2015,Tehama,PHEV,CHEVROLET,VOLT,1
2015,Tehama,PHEV,FORD,C-MAX Energi,1
2015,Trinity,Electric,NISSAN,LEAF,1
2015,Trinity,PHEV,BMW,i3 REx,1
2015,Trinity,PHEV,CHEVROLET,VOLT,1
2015,Trinity,PHEV,Toyota,Prius Plug-in Hybrid,1
2015,Tulare,Electric,BMW,i3,1
2015,Tulare,Electric,CHEVROLET,Spark EV,1
2015,Tulare,Electric,FIAT,500e,20
2015,Tulare,Electric,FORD,Focus,2
2015,Tulare,Electric,NISSAN,LEAF,6
2015,Tulare,Electric,TESLA,Model S,9
2015,Tulare,Electric,Volkswagen,e-Golf,1
2015,Tulare,PHEV,BMW,i3 REx,2
2015,Tulare,PHEV,BMW,i8,2
2015,Tulare,PHEV,BMW,X5,1
2015,Tulare,PHEV,Cadillac,ELR,2
2015,Tulare,PHEV,CHEVROLET,VOLT,4
2015,Tulare,PHEV,FORD,C-MAX Energi,1
2015,Tulare,PHEV,FORD,Fusion Energi,4
2015,Tulare,PHEV,Toyota,Prius Plug-in Hybrid,10
2015,Tuolumne,Electric,FIAT,500e,1
2015,Tuolumne,Electric,TESLA,Model S,5
2015,Tuolumne,PHEV,BMW,i3 REx,1
2015,Tuolumne,PHEV,CHEVROLET,VOLT,3
2015,Tuolumne,PHEV,FORD,C-MAX Energi,3
2015,Tuolumne,PHEV,McLaren,P1,2
2015,Tuolumne,PHEV,Toyota,Prius Plug-in Hybrid,1
2015,Ventura,Electric,BMW,i3,15
2015,Ventura,Electric,CHEVROLET,Spark EV,40
2015,Ventura,Electric,FIAT,500e,125
2015,Ventura,Electric,FORD,Focus,17
2015,Ventura,Electric,Kia,Soul EV,7
2015,Ventura,Electric,Mercedes-Benz,B-Class,32
2015,Ventura,Electric,NISSAN,LEAF,37
2015,Ventura,Electric,Smart,fortwo electric drive,20
2015,Ventura,Electric,TESLA,Model S,256
2015,Ventura,Electric,Volkswagen,e-Golf,26
2015,Ventura,PHEV,BMW,i3 REx,123
2015,Ventura,PHEV,BMW,i8,18
2015,Ventura,PHEV,BMW,X5,8
2015,Ventura,PHEV,Cadillac,ELR,4
2015,Ventura,PHEV,CHEVROLET,VOLT,202
2015,Ventura,PHEV,FORD,C-MAX Energi,73
2015,Ventura,PHEV,FORD,Fusion Energi,97
2015,Ventura,PHEV,HONDA,Accord Plug-In,1
2015,Ventura,PHEV,Mercedes-Benz,S-Class,4
2015,Ventura,PHEV,Porsche,Cayenne,5
2015,Ventura,PHEV,Porsche,Panamera,1
2015,Ventura,PHEV,Toyota,Prius Plug-in Hybrid,58
2015,Yolo,Electric,BMW,i3,1
2015,Yolo,Electric,CHEVROLET,Spark EV,12
2015,Yolo,Electric,FIAT,500e,38
2015,Yolo,Electric,FORD,Focus,7
2015,Yolo,Electric,Kia,Soul EV,3
2015,Yolo,Electric,Mercedes-Benz,B-Class,2
2015,Yolo,Electric,NISSAN,LEAF,25
2015,Yolo,Electric,Smart,fortwo electric drive,1
2015,Yolo,Electric,TESLA,Model S,37
2015,Yolo,Electric,Volkswagen,e-Golf,10
2015,Yolo,PHEV,BMW,i3 REx,7
2015,Yolo,PHEV,BMW,X5,1
2015,Yolo,PHEV,Cadillac,ELR,1
2015,Yolo,PHEV,CHEVROLET,VOLT,27
2015,Yolo,PHEV,FORD,C-MAX Energi,9
2015,Yolo,PHEV,FORD,Fusion Energi,16
2015,Yolo,PHEV,HONDA,Accord Plug-In,1
2015,Yolo,PHEV,Porsche,918 Spyder,1
2015,Yolo,PHEV,Porsche,Cayenne,2
2015,Yolo,PHEV,Toyota,Prius Plug-in Hybrid,19
2015,Yolo,Hydrogen,Toyota,Mirai,2
2015,Yuba,Electric,CHEVROLET,Spark EV,1
2015,Yuba,Electric,FIAT,500e,1
2015,Yuba,Electric,Kia,Soul EV,1
2015,Yuba,Electric,NISSAN,LEAF,2
2015,Yuba,Electric,TESLA,Model S,2
2015,Yuba,Electric,Volkswagen,e-Golf,2
2015,Yuba,PHEV,CHEVROLET,VOLT,3
2015,Yuba,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Alameda,Electric,BMW,i3,138
2016,Alameda,Electric,CHEVROLET,Bolt EV,2
2016,Alameda,Electric,CHEVROLET,Spark EV,275
2016,Alameda,Electric,FIAT,500e,241
2016,Alameda,Electric,FORD,Focus,33
2016,Alameda,Electric,Kia,Soul EV,66
2016,Alameda,Electric,Mercedes-Benz,B-Class,50
2016,Alameda,Electric,Mitsubishi,i-MiEV,1
2016,Alameda,Electric,NISSAN,LEAF,965
2016,Alameda,Electric,Smart,fortwo electric drive,42
2016,Alameda,Electric,TESLA,Model S,684
2016,Alameda,Electric,TESLA,Model X,320
2016,Alameda,Electric,Toyota,RAV4 EV,2
2016,Alameda,Electric,Volkswagen,e-Golf,445
2016,Alameda,PHEV,Audi,A3 Sportback e-tron,120
2016,Alameda,PHEV,BMW,3 Series,7
2016,Alameda,PHEV,BMW,i3 REx,239
2016,Alameda,PHEV,BMW,i8,16
2016,Alameda,PHEV,BMW,X5,37
2016,Alameda,PHEV,Cadillac,ELR,3
2016,Alameda,PHEV,CHEVROLET,VOLT,1007
2016,Alameda,PHEV,FORD,C-MAX Energi,142
2016,Alameda,PHEV,FORD,Fusion Energi,239
2016,Alameda,PHEV,HONDA,Accord Plug-In,2
2016,Alameda,PHEV,Hyundai,Sonata Plug-in Hybrid,37
2016,Alameda,PHEV,Mercedes-Benz,GLE,1
2016,Alameda,PHEV,Mercedes-Benz,S-Class,10
2016,Alameda,PHEV,Porsche,Cayenne,19
2016,Alameda,PHEV,Porsche,Panamera,4
2016,Alameda,PHEV,Toyota,Prius Plug-in Hybrid,65
2016,Alameda,PHEV,Toyota,Prius Prime,36
2016,Alameda,PHEV,Volvo,XC90,35
2016,Alameda,Hydrogen,Hyundai,Tucson Fuel Cell,1
2016,Alameda,Hydrogen,Toyota,Mirai,43
2016,Amador,Electric,FIAT,500e,1
2016,Amador,Electric,Kia,Soul EV,1
2016,Amador,Electric,NISSAN,LEAF,2
2016,Amador,Electric,Smart,fortwo electric drive,1
2016,Amador,PHEV,BMW,X5,1
2016,Amador,PHEV,CHEVROLET,VOLT,4
2016,Amador,PHEV,FORD,C-MAX Energi,2
2016,Amador,PHEV,FORD,Fusion Energi,2
2016,Butte,Electric,BMW,i3,1
2016,Butte,Electric,CHEVROLET,Spark EV,1
2016,Butte,Electric,FIAT,500e,2
2016,Butte,Electric,FORD,Focus,1
2016,Butte,Electric,NISSAN,LEAF,1
2016,Butte,Electric,TESLA,Model S,10
2016,Butte,Electric,TESLA,Model X,3
2016,Butte,Electric,Volkswagen,e-Golf,2
2016,Butte,PHEV,Audi,A3 Sportback e-tron,1
2016,Butte,PHEV,BMW,i3 REx,2
2016,Butte,PHEV,BMW,X5,1
2016,Butte,PHEV,CHEVROLET,VOLT,17
2016,Butte,PHEV,FORD,C-MAX Energi,2
2016,Butte,PHEV,FORD,Fusion Energi,1
2016,Butte,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2016,Butte,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Butte,PHEV,Toyota,Prius Prime,2
2016,Butte,PHEV,Volvo,XC90,1
2016,Calaveras,Electric,CHEVROLET,Spark EV,2
2016,Calaveras,Electric,FIAT,500e,1
2016,Calaveras,Electric,NISSAN,LEAF,2
2016,Calaveras,Electric,TESLA,Model S,1
2016,Calaveras,Electric,TESLA,Model X,3
2016,Calaveras,PHEV,CHEVROLET,VOLT,7
2016,Calaveras,PHEV,FORD,Fusion Energi,1
2016,Calaveras,PHEV,Toyota,Prius Prime,2
2016,Colusa,PHEV,CHEVROLET,VOLT,1
2016,Colusa,PHEV,FORD,Fusion Energi,1
2016,Contra Costa,Electric,BMW,i3,56
2016,Contra Costa,Electric,CHEVROLET,Spark EV,95
2016,Contra Costa,Electric,FIAT,500e,66
2016,Contra Costa,Electric,FORD,Focus,27
2016,Contra Costa,Electric,Kia,Soul EV,38
2016,Contra Costa,Electric,Mercedes-Benz,B-Class,26
2016,Contra Costa,Electric,NISSAN,LEAF,253
2016,Contra Costa,Electric,Smart,fortwo electric drive,14
2016,Contra Costa,Electric,TESLA,Model S,523
2016,Contra Costa,Electric,TESLA,Model X,210
2016,Contra Costa,Electric,Volkswagen,e-Golf,129
2016,Contra Costa,PHEV,Audi,A3 Sportback e-tron,45
2016,Contra Costa,PHEV,BMW,3 Series,8
2016,Contra Costa,PHEV,BMW,7 Series,2
2016,Contra Costa,PHEV,BMW,i3 REx,146
2016,Contra Costa,PHEV,BMW,i8,8
2016,Contra Costa,PHEV,BMW,X5,26
2016,Contra Costa,PHEV,Cadillac,ELR,6
2016,Contra Costa,PHEV,CHEVROLET,VOLT,443
2016,Contra Costa,PHEV,FORD,C-MAX Energi,82
2016,Contra Costa,PHEV,FORD,Fusion Energi,243
2016,Contra Costa,PHEV,HONDA,Accord Plug-In,1
2016,Contra Costa,PHEV,Hyundai,Sonata Plug-in Hybrid,33
2016,Contra Costa,PHEV,Mercedes-Benz,GLE,5
2016,Contra Costa,PHEV,Mercedes-Benz,S-Class,5
2016,Contra Costa,PHEV,Porsche,Cayenne,6
2016,Contra Costa,PHEV,Porsche,Panamera,7
2016,Contra Costa,PHEV,Toyota,Prius Plug-in Hybrid,24
2016,Contra Costa,PHEV,Toyota,Prius Prime,30
2016,Contra Costa,PHEV,Volvo,XC90,24
2016,Contra Costa,Hydrogen,Hyundai,Tucson Fuel Cell,1
2016,Contra Costa,Hydrogen,Toyota,Mirai,17
2016,Del Norte,Electric,TESLA,Model S,1
2016,Del Norte,Electric,Volkswagen,e-Golf,1
2016,El Dorado,Electric,CHEVROLET,Spark EV,4
2016,El Dorado,Electric,FIAT,500e,9
2016,El Dorado,Electric,FORD,Focus,3
2016,El Dorado,Electric,Kia,Soul EV,4
2016,El Dorado,Electric,NISSAN,LEAF,16
2016,El Dorado,Electric,TESLA,Model S,32
2016,El Dorado,Electric,TESLA,Model X,26
2016,El Dorado,Electric,Volkswagen,e-Golf,12
2016,El Dorado,PHEV,Audi,A3 Sportback e-tron,4
2016,El Dorado,PHEV,BMW,i3 REx,9
2016,El Dorado,PHEV,Cadillac,ELR,1
2016,El Dorado,PHEV,CHEVROLET,VOLT,32
2016,El Dorado,PHEV,FORD,C-MAX Energi,15
2016,El Dorado,PHEV,FORD,Fusion Energi,22
2016,El Dorado,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2016,El Dorado,PHEV,Mercedes-Benz,GLE,1
2016,El Dorado,PHEV,Mercedes-Benz,S-Class,1
2016,El Dorado,PHEV,Porsche,Cayenne,1
2016,El Dorado,PHEV,Toyota,Prius Prime,3
2016,El Dorado,PHEV,Volvo,XC90,1
2016,El Dorado,Hydrogen,Toyota,Mirai,1
2016,Fresno,Electric,BMW,i3,9
2016,Fresno,Electric,CHEVROLET,Spark EV,89
2016,Fresno,Electric,FIAT,500e,375
2016,Fresno,Electric,FORD,Focus,12
2016,Fresno,Electric,Kia,Soul EV,6
2016,Fresno,Electric,Mercedes-Benz,B-Class,2
2016,Fresno,Electric,Mitsubishi,i-MiEV,5
2016,Fresno,Electric,NISSAN,LEAF,34
2016,Fresno,Electric,Smart,fortwo electric drive,1
2016,Fresno,Electric,TESLA,Model S,54
2016,Fresno,Electric,TESLA,Model X,25
2016,Fresno,Electric,Volkswagen,e-Golf,11
2016,Fresno,PHEV,Audi,A3 Sportback e-tron,8
2016,Fresno,PHEV,BMW,3 Series,2
2016,Fresno,PHEV,BMW,i3 REx,16
2016,Fresno,PHEV,BMW,i8,7
2016,Fresno,PHEV,BMW,X5,9
2016,Fresno,PHEV,CHEVROLET,VOLT,67
2016,Fresno,PHEV,FORD,C-MAX Energi,6
2016,Fresno,PHEV,FORD,Fusion Energi,20
2016,Fresno,PHEV,Hyundai,Sonata Plug-in Hybrid,5
2016,Fresno,PHEV,Mercedes-Benz,GLE,2
2016,Fresno,PHEV,Porsche,Cayenne,4
2016,Fresno,PHEV,Toyota,Prius Plug-in Hybrid,6
2016,Fresno,PHEV,Toyota,Prius Prime,9
2016,Fresno,PHEV,Volvo,XC90,4
2016,Glenn,Electric,TESLA,Model X,1
2016,Glenn,PHEV,FORD,C-MAX Energi,5
2016,Glenn,PHEV,Volvo,XC90,1
2016,Humboldt,Electric,CHEVROLET,Spark EV,9
2016,Humboldt,Electric,FIAT,500e,1
2016,Humboldt,Electric,Kia,Soul EV,3
2016,Humboldt,Electric,NISSAN,LEAF,4
2016,Humboldt,Electric,Smart,fortwo electric drive,4
2016,Humboldt,Electric,TESLA,Model S,8
2016,Humboldt,Electric,TESLA,Model X,6
2016,Humboldt,Electric,Volkswagen,e-Golf,1
2016,Humboldt,PHEV,BMW,3 Series,1
2016,Humboldt,PHEV,BMW,i3 REx,2
2016,Humboldt,PHEV,BMW,X5,2
2016,Humboldt,PHEV,CHEVROLET,VOLT,23
2016,Humboldt,PHEV,FORD,C-MAX Energi,6
2016,Humboldt,PHEV,FORD,Fusion Energi,10
2016,Humboldt,PHEV,Hyundai,Sonata Plug-in Hybrid,4
2016,Humboldt,PHEV,Toyota,Prius Plug-in Hybrid,4
2016,Humboldt,PHEV,Toyota,Prius Prime,3
2016,Humboldt,PHEV,Volvo,XC90,2
2016,Humboldt,Hydrogen,Toyota,Mirai,1
2016,Imperial,Electric,NISSAN,LEAF,1
2016,Imperial,Electric,TESLA,Model S,4
2016,Imperial,Electric,TESLA,Model X,2
2016,Imperial,PHEV,FORD,C-MAX Energi,1
2016,Imperial,PHEV,FORD,Fusion Energi,3
2016,Imperial,PHEV,Hyundai,Sonata Plug-in Hybrid,2
2016,Imperial,PHEV,Toyota,Prius Prime,2
2016,Imperial,PHEV,Volvo,XC90,1
2016,Inyo,Electric,TESLA,Model S,2
2016,Inyo,Electric,TESLA,Model X,1
2016,Inyo,PHEV,CHEVROLET,VOLT,1
2016,Inyo,PHEV,FORD,Fusion Energi,1
2016,Inyo,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Inyo,PHEV,Toyota,Prius Prime,2
2016,Kern,Electric,BMW,i3,3
2016,Kern,Electric,CHEVROLET,Spark EV,13
2016,Kern,Electric,FIAT,500e,37
2016,Kern,Electric,FORD,Focus,3
2016,Kern,Electric,Kia,Soul EV,2
2016,Kern,Electric,NISSAN,LEAF,56
2016,Kern,Electric,TESLA,Model S,24
2016,Kern,Electric,TESLA,Model X,10
2016,Kern,Electric,Volkswagen,e-Golf,3
2016,Kern,PHEV,BMW,i3 REx,19
2016,Kern,PHEV,BMW,i8,9
2016,Kern,PHEV,BMW,X5,9
2016,Kern,PHEV,CHEVROLET,VOLT,42
2016,Kern,PHEV,FORD,C-MAX Energi,24
2016,Kern,PHEV,FORD,Fusion Energi,31
2016,Kern,PHEV,Hyundai,Sonata Plug-in Hybrid,10
2016,Kern,PHEV,Mercedes-Benz,GLE,1
2016,Kern,PHEV,Mercedes-Benz,S-Class,2
2016,Kern,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Kern,PHEV,Toyota,Prius Prime,5
2016,Kern,PHEV,Volvo,XC90,1
2016,Kings,Electric,CHEVROLET,Spark EV,1
2016,Kings,Electric,FIAT,500e,14
2016,Kings,Electric,TESLA,Model X,1
2016,Kings,PHEV,Audi,A3 Sportback e-tron,1
2016,Kings,PHEV,CHEVROLET,VOLT,4
2016,Kings,PHEV,FORD,Fusion Energi,7
2016,Kings,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2016,Kings,PHEV,Toyota,Prius Prime,1
2016,Kings,Hydrogen,Toyota,Mirai,1
2016,Lake,Electric,FIAT,500e,2
2016,Lake,Electric,NISSAN,LEAF,4
2016,Lake,Electric,TESLA,Model S,2
2016,Lake,PHEV,CHEVROLET,VOLT,9
2016,Lake,PHEV,FORD,C-MAX Energi,1
2016,Lake,PHEV,FORD,Fusion Energi,9
2016,Lake,PHEV,Hyundai,Sonata Plug-in Hybrid,2
2016,Lake,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Lake,PHEV,Toyota,Prius Prime,1
2016,Lake,PHEV,Volvo,XC90,1
2016,Lassen,PHEV,Audi,A3 Sportback e-tron,1
2016,Lassen,PHEV,BMW,i3 REx,1
2016,Lassen,PHEV,CHEVROLET,VOLT,1
2016,Los Angeles,Electric,BMW,i3,588
2016,Los Angeles,Electric,CHEVROLET,Spark EV,346
2016,Los Angeles,Electric,FIAT,500e,1944
2016,Los Angeles,Electric,FORD,Focus,112
2016,Los Angeles,Electric,HONDA,Fit EV,7
2016,Los Angeles,Electric,Kia,Soul EV,264
2016,Los Angeles,Electric,Mercedes-Benz,B-Class,163
2016,Los Angeles,Electric,Mitsubishi,i-MiEV,4
2016,Los Angeles,Electric,NISSAN,LEAF,665
2016,Los Angeles,Electric,Smart,fortwo electric drive,74
2016,Los Angeles,Electric,TESLA,Model S,3060
2016,Los Angeles,Electric,TESLA,Model X,1632
2016,Los Angeles,Electric,Toyota,RAV4 EV,5
2016,Los Angeles,Electric,Volkswagen,e-Golf,633
2016,Los Angeles,PHEV,Audi,A3 Sportback e-tron,731
2016,Los Angeles,PHEV,BMW,3 Series,82
2016,Los Angeles,PHEV,BMW,7 Series,2
2016,Los Angeles,PHEV,BMW,i3 REx,1823
2016,Los Angeles,PHEV,BMW,i8,282
2016,Los Angeles,PHEV,BMW,X5,721
2016,Los Angeles,PHEV,Cadillac,ELR,25
2016,Los Angeles,PHEV,CHEVROLET,VOLT,4214
2016,Los Angeles,PHEV,FORD,C-MAX Energi,806
2016,Los Angeles,PHEV,FORD,Fusion Energi,1466
2016,Los Angeles,PHEV,HONDA,Accord Plug-In,9
2016,Los Angeles,PHEV,Hyundai,Sonata Plug-in Hybrid,232
2016,Los Angeles,PHEV,Mercedes-Benz,C-Class,2
2016,Los Angeles,PHEV,Mercedes-Benz,GLE,37
2016,Los Angeles,PHEV,Mercedes-Benz,S-Class,200
2016,Los Angeles,PHEV,Porsche,918 Spyder,1
2016,Los Angeles,PHEV,Porsche,Cayenne,209
2016,Los Angeles,PHEV,Porsche,Panamera,44
2016,Los Angeles,PHEV,Toyota,Prius Plug-in Hybrid,180
2016,Los Angeles,PHEV,Toyota,Prius Prime,221
2016,Los Angeles,PHEV,Volvo,XC90,140
2016,Los Angeles,Hydrogen,HONDA,Clarity Fuel Cell,2
2016,Los Angeles,Hydrogen,Hyundai,Tucson Fuel Cell,16
2016,Los Angeles,Hydrogen,Toyota,Mirai,321
2016,Madera,Electric,CHEVROLET,Spark EV,8
2016,Madera,Electric,FIAT,500e,15
2016,Madera,Electric,NISSAN,LEAF,1
2016,Madera,Electric,TESLA,Model S,3
2016,Madera,Electric,TESLA,Model X,3
2016,Madera,Electric,Volkswagen,e-Golf,1
2016,Madera,PHEV,BMW,i3 REx,1
2016,Madera,PHEV,BMW,i8,2
2016,Madera,PHEV,BMW,X5,1
2016,Madera,PHEV,CHEVROLET,VOLT,7
2016,Madera,PHEV,FORD,C-MAX Energi,1
2016,Madera,PHEV,FORD,Fusion Energi,2
2016,Madera,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Madera,PHEV,Volvo,XC90,1
2016,Marin,Electric,BMW,i3,36
2016,Marin,Electric,CHEVROLET,Spark EV,28
2016,Marin,Electric,FIAT,500e,60
2016,Marin,Electric,FORD,Focus,4
2016,Marin,Electric,Kia,Soul EV,14
2016,Marin,Electric,Mercedes-Benz,B-Class,7
2016,Marin,Electric,Mitsubishi,i-MiEV,2
2016,Marin,Electric,NISSAN,LEAF,64
2016,Marin,Electric,Smart,fortwo electric drive,5
2016,Marin,Electric,TESLA,Model S,201
2016,Marin,Electric,TESLA,Model X,122
2016,Marin,Electric,Volkswagen,e-Golf,116
2016,Marin,PHEV,Audi,A3 Sportback e-tron,57
2016,Marin,PHEV,BMW,3 Series,3
2016,Marin,PHEV,BMW,i3 REx,86
2016,Marin,PHEV,BMW,i8,6
2016,Marin,PHEV,BMW,X5,21
2016,Marin,PHEV,CHEVROLET,VOLT,157
2016,Marin,PHEV,FORD,C-MAX Energi,39
2016,Marin,PHEV,FORD,Fusion Energi,54
2016,Marin,PHEV,HONDA,Accord Plug-In,1
2016,Marin,PHEV,Hyundai,Sonata Plug-in Hybrid,2
2016,Marin,PHEV,Mercedes-Benz,S-Class,3
2016,Marin,PHEV,Porsche,Cayenne,7
2016,Marin,PHEV,Porsche,Panamera,1
2016,Marin,PHEV,Toyota,Prius Plug-in Hybrid,7
2016,Marin,PHEV,Toyota,Prius Prime,11
2016,Marin,PHEV,Volvo,XC90,16
2016,Marin,Hydrogen,Toyota,Mirai,9
2016,Mariposa,Electric,CHEVROLET,Spark EV,3
2016,Mariposa,Electric,TESLA,Model S,2
2016,Mariposa,Electric,TESLA,Model X,1
2016,Mariposa,PHEV,FORD,Fusion Energi,2
2016,Mariposa,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Mendocino,Electric,CHEVROLET,Spark EV,5
2016,Mendocino,Electric,FIAT,500e,4
2016,Mendocino,Electric,Kia,Soul EV,1
2016,Mendocino,Electric,NISSAN,LEAF,3
2016,Mendocino,Electric,TESLA,Model S,6
2016,Mendocino,Electric,TESLA,Model X,2
2016,Mendocino,Electric,Toyota,RAV4 EV,1
2016,Mendocino,Electric,Volkswagen,e-Golf,5
2016,Mendocino,PHEV,Audi,A3 Sportback e-tron,5
2016,Mendocino,PHEV,BMW,i3 REx,1
2016,Mendocino,PHEV,BMW,X5,1
2016,Mendocino,PHEV,CHEVROLET,VOLT,20
2016,Mendocino,PHEV,FORD,C-MAX Energi,10
2016,Mendocino,PHEV,FORD,Fusion Energi,6
2016,Mendocino,PHEV,Hyundai,Sonata Plug-in Hybrid,2
2016,Mendocino,PHEV,Toyota,Prius Plug-in Hybrid,1
2016,Mendocino,PHEV,Toyota,Prius Prime,4
2016,Merced,Electric,CHEVROLET,Spark EV,18
2016,Merced,Electric,FIAT,500e,6
2016,Merced,Electric,FORD,Focus,1
2016,Merced,Electric,NISSAN,LEAF,4
2016,Merced,Electric,TESLA,Model S,3
2016,Merced,Electric,TESLA,Model X,3
2016,Merced,Electric,Volkswagen,e-Golf,1
2016,Merced,PHEV,CHEVROLET,VOLT,9
2016,Merced,PHEV,FORD,C-MAX Energi,2
2016,Merced,PHEV,FORD,Fusion Energi,7
2016,Merced,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2016,Merced,PHEV,Mercedes-Benz,S-Class,1
2016,Merced,PHEV,Toyota,Prius Prime,2
2016,Merced,Hydrogen,Toyota,Mirai,1
2016,Mono,Electric,TESLA,Model S,1
2016,Mono,Electric,TESLA,Model X,2
2016,Mono,PHEV,BMW,X5,1
2016,Mono,PHEV,CHEVROLET,VOLT,1
2016,Mono,PHEV,FORD,Fusion Energi,1
2016,Monterey,Electric,CHEVROLET,Spark EV,3
2016,Monterey,Electric,FIAT,500e,8
2016,Monterey,Electric,FORD,Focus,2
2016,Monterey,Electric,Kia,Soul EV,7
2016,Monterey,Electric,NISSAN,LEAF,19
2016,Monterey,Electric,TESLA,Model S,77
2016,Monterey,Electric,TESLA,Model X,29
2016,Monterey,Electric,Volkswagen,e-Golf,9
2016,Monterey,PHEV,Audi,A3 Sportback e-tron,7
2016,Monterey,PHEV,BMW,i3 REx,11
2016,Monterey,PHEV,BMW,i8,3
2016,Monterey,PHEV,BMW,X5,14
2016,Monterey,PHEV,CHEVROLET,VOLT,49
2016,Monterey,PHEV,FORD,C-MAX Energi,7
2016,Monterey,PHEV,FORD,Fusion Energi,28
2016,Monterey,PHEV,Hyundai,Sonata Plug-in Hybrid,5
2016,Monterey,PHEV,Mercedes-Benz,GLE,2
2016,Monterey,PHEV,Mercedes-Benz,S-Class,2
2016,Monterey,PHEV,Porsche,Cayenne,5
2016,Monterey,PHEV,Toyota,Prius Plug-in Hybrid,4
2016,Monterey,PHEV,Toyota,Prius Prime,6
2016,Monterey,PHEV,Volvo,XC90,3
